n,true_cv,true_M,cv_hat,M_hat,cost_unif_chebyshev,cost_unif_bernstein,cost_is,tau,branch_taken,oracle_decision,rel_error,in_borderline
1000,1.0363964890753734,8.83629684462703,0.7476500051908691,3.962752015256141,1000,1000,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,1.3837659669066722,7.659181239059588,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.011701437248052546,0
1000,1.0555990939448983,9.079803243418585,1.0570626932256517,7.251765715103981,1000,1000,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,2.4223349633420703,19.324723385669508,2.277376428393298,16.441515609656133,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.006138176726869093,1
1000,2.4594205603819232,19.349043540692758,2.508597556884272,18.152043163653502,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.01057767068759319,1
1000,2.441556227376376,19.145175988469532,2.290790983537895,12.447744122676754,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.0003928678878643706,1
1000,0.6787566315775071,6.9795351614658365,0.5593848463091401,2.5087897799858867,1000,734.7301064462791,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,0.728465716181903,3.6448559742257602,1000,608.3351215613185,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,0.5103126590389526,2.6023101771538846,1000,675.097401560128,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,1.239564266720211,8.750953728419445,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.010002268611422066,0
1000,1.2985808873964355,8.313744404611858,1.1841729453462242,7.104904986739314,1000,1000,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,1.2437204705380234,6.948296481837266,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.011884872067469117,0
1000,2.507398434602011,12.789785607408268,1.981584280953745,6.091377376277027,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.014983743692390835,1
1000,2.520669114923294,12.78671987327333,2.5514885003686247,13.367303552827241,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.00754889385732771,1
1000,2.49068495781207,12.596211278828237,2.388827939827331,9.375763002215379,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.021042860990353615,1
1000,0.6524098435515786,7.086241475883487,0.6134076503724459,3.404706839361904,1000,701.3347232849229,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,0.581167313005821,6.085439413528287,0.4477543570426993,2.495052970045447,1000,572.85770424497,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,0.6984683097008569,7.200833170425255,0.7265159012566176,4.152766317360418,1000,771.3139441410074,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,1.3537758517722411,6.291632634044208,1.392332794795357,8.194792864225988,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.057262229806164876,0
1000,1.367532997551312,6.235878482522877,1.0653212425949394,5.48792774750068,1000,1000,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,1.3274574831627268,6.042607423381932,1.397382664876045,4.921502526492926,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.0008431091168747089,0
1000,2.1745485439283283,8.206958182334139,2.271938959808152,8.227171633295658,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.0029296739630323694,0
1000,2.2071501455785794,8.244504029581895,1.8158492303782232,5.226930622403092,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.0042985824755657044,1
1000,2.2131805137021714,8.13937339152958,2.1693922835495068,7.106100335900823,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.0038178034091832375,1
1000,0.596226390605092,7.59566327931635,0.6866307110627479,4.771839350717152,1000,644.9903306438464,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,0.5707637716995058,4.76013034379612,0.5310136587996631,3.0595937609135904,1000,513.3458044551178,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,0.6082008942884182,5.59710910895369,0.48167615276168907,2.598431685690817,1000,589.680079419608,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,1.2128763710131376,4.437108297044463,1.0664153214894825,2.986205666927234,1000,1000,2770.0098668718365,1.2105263157894737,uniform_exact,uniform,0.0,0
1000,1.222022170293529,4.453870144522961,1.2290192711320571,3.901770168775385,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.024505600616319147,0
1000,1.2283430251331136,4.34226493758284,1.2804463891834201,3.970752618712866,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.032977603402872334,0
1000,1.6822322474532947,4.785774324099834,1.3307529917295458,3.108949918232778,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.01054077011097303,0
1000,1.6828609678688584,4.797205593998007,1.4473725178315615,3.569934815222011,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.004824589338030912,0
1000,1.6824444119691087,4.694431122747657,1.6905828383397086,4.589462954354011,1000,1000,2770.0098668718365,1.2105263157894737,is,uniform,0.00433175809044511,0
2000,0.6437859806065077,7.26494190000632,0.6088810957070883,3.421281957998462,2000,695.8016540771678,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6783226328241753,6.987718128416362,0.49536165778360103,2.36474233444304,2000,734.3950354052101,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.7008485258315146,10.87323753149392,0.613063277959372,3.293286693846232,2000,904.5604323951111,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6647636523552978,9.371015606248461,0.5087322163977676,2.47805796787328,2000,799.2807397443189,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6503303945228937,7.618833107152736,0.5319726205354719,2.298865318576739,2000,717.2763773531361,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.7116392058914187,10.837519913683188,0.5592106519510629,2.9636046635276134,2000,919.4498867172433,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6984542271619008,9.191213698217632,0.8390737620604903,5.722926614596487,2000,841.5975496551691,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6531760108020092,9.05950966881119,0.5681431768604511,3.3807196792047804,2000,772.0947091795654,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6722700999610615,5.917746054892996,0.7495947837330792,3.790538011404719,2000,687.9391315719704,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.7041455345419971,8.158001271669198,0.5982541861874782,3.3456894650162257,2000,813.5611982931824,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6776575995706522,7.229319530734069,0.5603007866946572,2.390470224874732,2000,741.9733333176847,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6623640231431586,9.28680597708695,0.6317744419787131,3.0939482141031056,2000,792.9316579825959,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.9816612409123018,11.124163624423396,1.1756414620182873,7.687960000534256,2000,1414.083017984169,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,1.019893147231907,10.771710935140439,0.5337459155725522,3.3025507403438468,2000,1482.7225254275493,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,1.0038984191058524,11.152323945467518,1.3574803821777015,6.514567851350407,2000,1461.8652799715167,3047.961886276374,1.2105263157894737,is,uniform,0.0073083867698110995,0
2000,2.485939595674491,27.10730987984548,0.6922391706798106,3.263136519461352,2000,2000,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,1
2000,2.4574092914423638,26.830979453268434,2.6914555940237035,19.278517683434057,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.0023554313045168022,1
2000,2.4875934157876274,27.001639859771334,0.6359088076942686,3.970761762912767,2000,2000,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,1
2000,0.6522247884106012,6.7974888408872705,0.5505755050740488,3.5201217516451626,2000,690.8795354216088,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.708592555862065,7.3196862152942685,0.9922662902115502,6.7703437157877895,2000,790.6074475854836,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6266465193598646,6.766098028970186,0.752873233923983,3.310746379016921,2000,655.107760504205,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,1.187664640127493,10.482197021947206,1.527678168659612,8.944054122560313,2000,1864.9588252464846,3047.961886276374,1.2105263157894737,is,uniform,0.0057794184718368375,0
2000,1.169122399391696,10.541280528053289,0.9145570204064611,4.5350204572515125,2000,1820.7383665351958,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,1.2297958209577402,10.40504305776103,0.5294685007912246,2.582776879280302,2000,1970.1608002574487,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,2.869439534666998,22.1660269939405,0.4612698925010971,2.858132768726271,2000,2000,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,1
2000,2.804968516663726,22.06499967036417,0.7773580653602782,4.147741202363895,2000,2000,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,1
2000,2.735942484849644,21.257719756855096,2.752887324355533,19.97721163291714,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.010929315571712069,1
2000,0.65141260441657,7.2644391200920655,0.5635666736474544,3.410906683045691,2000,706.2512425280808,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6410291195607866,6.374989174742897,0.501932963446459,2.9108925653950144,2000,660.6132527733449,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,0.434005200174826,2.2951701434908167,2000,638.1095561822503,3047.961886276374,1.2105263157894737,uniform,uniform,0.0004443049572329413,0
2000,1.358269331673104,8.966713358539577,1.35481492110944,6.607523751883334,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.018584142994027365,0
2000,1.3763076923974027,8.285852764690443,1.4428590717596237,6.468029799030839,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.00021489679558448974,0
2000,1.4611702597146317,9.106720084066147,1.5279108665047643,8.296549094614836,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.02603294614576507,0
2000,2.7142794007709448,13.745211635687745,2.702556001379943,14.513805503083606,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.005216522711364491,1
2000,2.726308523162901,13.889554001701725,2.7515271154604224,14.46008250796006,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.022450446385729374,1
2000,2.7326270401993864,13.72668609604081,2.977635313376578,15.542986288650924,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.008611759342169234,1
2000,0.5866904178552818,6.882127609815075,0.7780977032672415,4.3540042662413265,2000,607.833459026285,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,0.6519847855171583,3.5895405804656852,2000,767.8062812379214,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,0.8436204168402669,5.563018774274977,2000,690.9428482752027,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,1.4327050927810243,6.932961838415959,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.007693565114047758,0
2000,1.4764441467779024,6.956174126191189,1.4833652541004625,5.917161138813944,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.0024579738849571974,0
2000,1.4190922443740461,6.741387981806074,1.4251820932814954,5.769561075309708,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.027931601329719485,0
2000,2.301445779003562,8.777361115865295,2.5553123124241757,11.85295498929349,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.00320268647673134,0
2000,2.3152827988189686,8.658788130102245,2.3972618239679955,8.632525823054872,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.011725418046046735,1
2000,2.30933321640677,8.687845653682372,2.519265170201236,11.164689419815701,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.003475333760676569,1
2000,0.5915941849529013,6.747218403782818,0.5153857552139363,2.696102664502257,2000,609.1909512319154,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.5845956482433441,7.133862103294786,0.5173156847169954,3.290328195544719,2000,614.1252907176902,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,0.5360156424939014,2.5140693133297147,2000,646.8295982407201,3047.961886276374,1.2105263157894737,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,1.3392731171770875,4.451584940243585,2000,1955.5143230204017,3047.961886276374,1.2105263157894737,is,uniform,0.005031961767824831,0
2000,1.3147579288921611,4.448881049791875,1.2335058648407327,3.5826229460922576,2000,1988.865891661483,3047.961886276374,1.2105263157894737,is,uniform,0.005625172202835595,0
2000,1.3083480127020897,4.637299734571176,1.241792125816401,3.743740953320934,2000,1977.704173984409,3047.961886276374,1.2105263157894737,is,uniform,0.015969273288295085,0
2000,1.7372109637686688,4.909762302581473,1.7392778526479349,4.77104744131708,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.004816975803551832,0
2000,1.7421178180833923,4.869082529210165,1.93681927676911,5.596633759076408,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.007795743127992457,0
2000,1.7399890427199698,4.970317505328127,1.7344696778825652,4.748955541909066,2000,2000,3047.961886276374,1.2105263157894737,is,uniform,0.010546804183796932,0
5000,0.7224807944290408,9.893139619301449,0.6954798441439162,3.378031016149542,5000,902.5681715523135,3415.3944697579104,1.2105263157894737,uniform,uniform,0.003969346419579196,0
5000,0.6783674416504732,9.248645932905605,0.7235816941903771,4.97161408857299,4601.823858914082,814.3202078120423,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,0.6974014263102107,8.500077009248255,0.7167401087807753,4.204757335745246,4863.687494195162,815.627902553106,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,0.6966704990056833,11.78855723114979,0.5483197911021743,2.8092606631012726,4853.497841848277,930.7042214416718,3415.3944697579104,1.2105263157894737,uniform,uniform,0.010050489376835949,0
5000,0.7020645774986704,10.493395057863204,0.571139524506975,2.887874918652972,4928.946709783864,892.9513941522594,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0036886317955405657,0
5000,0.6964872202949357,12.14043386833435,0.5651576575078411,3.568492870914349,4850.944480341662,942.8626783672503,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0010890797709226187,0
5000,0.6923142098960464,10.791047985600459,0.7156154127084288,3.75151073455543,4792.989652239869,889.0582525453514,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,0.6749404683005831,10.377327086148796,0.5127675383442775,3.0337499486772947,4555.446357498104,849.2731597588138,3415.3944697579104,1.2105263157894737,uniform,uniform,0.004170791098432987,0
5000,0.7043250568842707,9.485986571983513,0.5209930140320383,2.316029840399719,4960.737857550311,860.736386785567,3415.3944697579104,1.2105263157894737,uniform,uniform,0.00962314124165834,0
5000,0.7278048746693839,12.570758348270179,0.7491906875207932,3.5175506968640153,5000,1005.3294553439663,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,0.6959390046794844,8.19052749199074,0.6396511781380464,4.314451175297797,4843.310982342714,802.5347341334756,3415.3944697579104,1.2105263157894737,uniform,uniform,0.012141042587535919,0
5000,0.7275752487361427,11.991683623295147,0.49472377431369785,2.5523945627506426,5000,984.5211787295407,3415.3944697579104,1.2105263157894737,uniform,uniform,0.018227666082292666,0
5000,1.1514945012448503,13.921170970329356,1.512416151324157,8.329220987732796,5000,1896.7749602854858,3415.3944697579104,1.2105263157894737,is,uniform,0.004574626883825312,0
5000,1.1000620070210954,13.282787825099584,0.6053144726220884,3.9038762105080385,5000,1751.5135306439688,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0019642026568440735,0
5000,1.169644960173019,14.047324928197764,0.47729960328931037,2.5977501391728235,5000,1945.8743384555728,3415.3944697579104,1.2105263157894737,uniform,uniform,0.002418839325755502,0
5000,3.012040993380712,33.184170841399485,3.459143729941369,24.884882883962383,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.010243486284487867,1
5000,3.05512119238724,33.62125804296652,3.4250098468101373,24.647482564945562,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.027719037306796278,1
5000,3.0106207049135034,32.90968384374054,3.22041697009385,23.24246657559736,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.0036164229667704547,1
5000,0.6966747062003946,7.519776239119451,0.630248472558437,3.487266596456677,4853.5564625940615,779.9280568408838,3415.3944697579104,1.2105263157894737,uniform,uniform,0.014124282177243597,0
5000,0.7118330565326979,11.001515450812754,0.5813145578009826,2.8358151106897997,5000,925.5349606766966,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0037515936786326376,0
5000,0.65806351816426,9.25657713996702,0.608014369173275,3.0245674886317233,4330.475939387233,785.8466069380014,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0031295497846438773,0
5000,1.324498034040619,12.321985384365552,0.5442191783771873,3.550715731345828,5000,2294.2009719524963,3415.3944697579104,1.2105263157894737,uniform,uniform,0.011809040019395542,0
5000,1.3258723349377788,12.187571001132723,0.4563111549478898,2.4588338278538475,5000,2293.3128965373376,3415.3944697579104,1.2105263157894737,uniform,uniform,0.002045933257149775,0
5000,1.3582145587406718,12.411829353085658,0.545504428565492,2.647627014835155,5000,2393.222861712485,3415.3944697579104,1.2105263157894737,uniform,uniform,0.012216045178589232,0
5000,3.273305510801266,25.581420388004364,0.7113808479039052,3.8340736294308853,5000,5000,3415.3944697579104,1.2105263157894737,uniform_exact,is,0.0,1
5000,3.270192893939796,25.42383972037984,3.2054762543046245,16.553113782766392,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.015426680436472502,1
5000,3.2584141459449203,25.386482551776233,3.1483199196380034,22.697139306499643,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.003776182138773701,1
5000,0.6808824421638225,9.063293680601529,0.5749315799666584,3.0175798171747275,4636.00900046971,811.3956486802743,3415.3944697579104,1.2105263157894737,uniform,uniform,0.011856635578023234,0
5000,0.6814735797847691,8.168079323694936,0.7458913521112286,4.30112830847409,4644.06239944668,780.6281727935872,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,0.6730762768779296,7.51328610662532,0.6242126789217396,3.6471520002137834,4530.316744958553,745.4462794393922,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0026412149423034733,0
5000,1.5610511723927194,9.482297366454727,0.7106535094766654,4.536943304387138,5000,2917.208338590139,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,1.5983515327881193,10.05179141412876,0.4220022658072899,2.217596340592037,5000,3062.202085772467,3415.3944697579104,1.2105263157894737,uniform,uniform,0.05608347812900073,0
5000,1.564054233622819,9.903368559014538,1.603722769829166,8.788462993184197,5000,2942.026281598381,3415.3944697579104,1.2105263157894737,is,uniform,0.0021952062474706853,0
5000,3.0064614329892705,15.45576789854595,3.104140392022608,22.17596734376488,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.017168523375885418,1
5000,2.975958669383625,15.516826552718598,2.439391289624175,8.968005445391643,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.014234345454422903,1
5000,2.994754765488841,15.286751648815459,3.286636865663031,23.663882386655928,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.012962910833279594,1
5000,0.6452892873409604,7.975916618900835,0.7118979143251396,3.941267276495679,4163.982643570044,722.9682813290447,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,0.6342794906340355,7.439749972949388,0.4600462827841639,1.9666081756764078,4023.1047223897153,689.1014222579303,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0058193837549606,0
5000,0.6753511690743486,10.273263459798766,0.4970297349356692,2.428605415350811,4560.992015700892,846.1850654440004,3415.3944697579104,1.2105263157894737,uniform,uniform,0.008386966011243367,0
5000,1.5642034237759075,7.461215325213151,1.6828008439317776,6.850066340769208,5000,2856.258812823272,3415.3944697579104,1.2105263157894737,is,uniform,0.0036731051453937364,0
5000,1.6069129255861263,7.627573339463385,1.5764023993940866,5.706445134516436,5000,3005.6523591964697,3415.3944697579104,1.2105263157894737,is,uniform,0.016124342997009346,0
5000,1.5835535573326203,7.463665704236842,1.456603649659573,5.239358043543218,5000,2920.888956784179,3415.3944697579104,1.2105263157894737,is,uniform,0.0007016161620504763,0
5000,2.4387528204411435,9.085143647908605,2.357183579287507,7.639290205099501,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.008173357805636942,0
5000,2.44827057345472,9.074192457210252,2.0510095603616505,6.096572790054695,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.015417230686167375,1
5000,2.4335609917695766,9.037567396165114,2.0954197968339314,6.53933363180288,5000,5000,3415.3944697579104,1.2105263157894737,is,is,0.008697287216276047,0
5000,0.6519470284472162,8.754530513444111,0.5833546116880491,3.5840367164035505,4250.349279011552,759.6225283466741,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0011041313047625936,0
5000,0.6299048125270215,10.880578863376364,0.6429131758542719,2.971654295886668,3967.80072844702,804.7784164634724,3415.3944697579104,1.2105263157894737,uniform,uniform,0.0003962765272042684,0
5000,0.6870579308218044,13.544762416249597,0.4995553811239728,2.3703746224445674,4720.486003051393,978.6423256088318,3415.3944697579104,1.2105263157894737,uniform,uniform,0.008996442258479911,0
5000,1.3838458656873216,5.062593836717688,1.2556949424334247,3.59717518041603,5000,2208.1082099118385,3415.3944697579104,1.2105263157894737,is,uniform,0.014174356530368686,0
5000,1.398083832516939,5.098880683600188,1.7328196862089356,6.332917933851652,5000,2251.362172756544,3415.3944697579104,1.2105263157894737,is,uniform,0.005247496573563471,0
5000,1.3909424378180453,5.143704401559593,1.1923407658463707,3.4973634864465155,5000,2231.8395544274426,3415.3944697579104,1.2105263157894737,uniform_exact,uniform,0.0,0
5000,1.7911999033758386,5.04722867967325,1.8111114491868603,4.824781409090048,5000,3578.1000040057165,3415.3944697579104,1.2105263157894737,is,is,0.00043872400857737637,0
5000,1.7925498435757545,5.031734118828527,1.893231985230236,5.285108541437267,5000,3582.67919398956,3415.3944697579104,1.2105263157894737,is,is,0.002347764589329212,0
5000,1.799646793110485,5.033057676968276,2.1885581470379636,6.751921742507348,5000,3609.740622118057,3415.3944697579104,1.2105263157894737,is,is,0.0042182619521672834,0
1000,0.617599978331471,6.544485015745742,0.7310447419032572,4.202229266160122,1000,635.3522133703194,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.7016203194983847,6.4257658382788225,0.6566033426516006,4.004153044388986,1000,748.6133196376052,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.633503586176026,5.578210996800821,0.6694637907555282,3.1839513100375028,1000,622.3055587995697,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6607087487078306,6.077985671873188,0.5721680222753818,2.7967957984392333,1000,677.2686212166315,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6504739835154975,5.5695015501111715,0.5316669096528691,2.8648032190366695,1000,645.0875760346555,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6694892343956219,5.3838442549691585,0.4917009513827573,2.3348117075899637,1000,665.1267185776958,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6398166324088268,6.140337691272391,0.5182270949701485,2.500317308044803,1000,650.6791989769632,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6645481406412764,5.726033896808133,0.7633706244810127,4.198427071723065,1000,670.2286990086395,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6625855174916219,6.889022080403152,0.8170268801523312,4.298391919394292,1000,708.5478357810049,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6194948810036581,4.431036671722072,0.7036240516363222,4.000684930711993,1000,563.1847822127821,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6419604984348997,5.780451621515172,0.7067157302754916,4.434881002602424,1000,640.8791727435553,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6478534945181104,7.295799872829969,0.7733764775309673,4.715533230610673,1000,702.4588421607818,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.9275708025452007,9.067911114745035,1.0427450631216109,7.476521415644893,1000,1000,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.8826442516694574,9.20078801072338,0.46827076282270275,2.288387977037845,1000,1000,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.8944373892679047,9.492564196854993,0.4398143943020641,2.6460611840642563,1000,1000,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,2.1600848596659037,23.591190740265375,2.42199813275532,17.49676161057548,1000,1000,2770.0098668718365,1.4473684210526314,is,uniform,0.006524501823719864,0
1000,2.186629044024305,23.67565527185168,2.293897563145172,16.38172379584301,1000,1000,2770.0098668718365,1.4473684210526314,is,uniform,0.006968877111747513,0
1000,2.202788337834508,23.474969597415352,2.581147591607798,13.726201790541387,1000,1000,2770.0098668718365,1.4473684210526314,is,uniform,0.012454850187272132,1
1000,0.668926440883736,6.047119721303887,0.6589931897652894,4.142858137174196,1000,687.7568181231449,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6096939094021688,4.754850690421404,0.5393105305126983,2.4832941632556125,1000,561.8565535974923,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,0.6223606813168218,3.8431620865761933,1000,609.0405737763899,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,0.5461232914970556,2.5827762814252617,1000,1000,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,1.330124927734342,6.041561232852357,1000,1000,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,1.0360061566426557,7.051482877694121,1000,1000,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,2.4223349633420703,19.324723385669508,2.401499769858435,12.674780760694512,1000,1000,2770.0098668718365,1.4473684210526314,is,uniform,0.013116897576029933,1
1000,2.4594205603819232,19.349043540692758,2.67394576684178,11.839988515280647,1000,1000,2770.0098668718365,1.4473684210526314,is,uniform,0.02950198248615616,1
1000,2.441556227376376,19.145175988469532,2.5294451517900254,18.33642093412402,1000,1000,2770.0098668718365,1.4473684210526314,is,uniform,0.012718560940335888,1
1000,0.6787566315775071,6.9795351614658365,0.7021115998872752,3.858419820338459,1000,734.7301064462791,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,0.5884177757471316,3.707619724270423,1000,608.3351215613185,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,0.5959134936749041,3.475520611751913,1000,675.097401560128,2770.0098668718365,1.4473684210526314,uniform_exact,uniform,0.0,0
